replies.id	replies.user	replies.commentText
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8ubtZ0i6HP3	Super Bamm	are u mad? bcos im not
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8ucTRguYNez	Misael Rubin	rado udin orang akal sehat tu pilih presiden yg bener. yang peduli terhadap ekonomi, sosial, politik sampai ke perkembangan iptek. drpd cmn pertahanan pertahanan, matamu pertahanan
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8uce8viDNJb	Budi Man	ni bocah hrus bngak blajar tengang ekonomi,presiden pinjam ke cina aja udah salab besar,pdahal jepang bisa kasih pinjam dgn bunga yg lbih rendah,knapa plih cina coba,blajar lgi lw bego
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8ucemU1H9YB	Misael Rubin	Budi Man gw emg bukan anak ekonomi. tp gw tau kalo jokowi punya pakar ekonomi yang lebih pinter dr lu. makanya lu ga jadi siapa2
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8ucu4I0n--h	Asthanatius Gabriel	rado udin hoams, dengerin pengikut wowo cuma bikin ngantuk, pusing
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8udr8O-QG9O	Farhan Haris	Budi Man gini nh klo ga ngerti yg namanya relasi antar negara. MIRIS
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8ueJbCSx5S8	Ira Nasution	@Budi Man yg pnting bkn pinjam sm kluarga kampret.
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8ueTARdMYAM	Budi Man	"bosss relasi ga hru sma cina yg jlas"" negara licik di mata dunia,lw coba liat kasus negara srilangka bangrut gara"" apa,malaysia aja sadar knapa indonesia engga"
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8ueqOfgzZvO	Dicky Pitaloeka	Mending yg ini masih pinter lah yg sebelahnya lol, yg batik kuning ggwp wellplayed
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8uf4-uRNVtZ	iskandar tuasikal	ni bego dari lahir wkwk
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8ufT18E2ddk	Muhamad Sofyan	2019 pilpres kalau ada pengibulan dan ada bukti dapat 100 milyar ?  Tapi uang nya kaga ada ?  Sama saja ngibul
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8uhxmGyFi0S	Suara Hati	@rado udin. 02 mulai kbkran
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8ukZ6uz4-YM	Putri Palupi	K
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8umocT1KDme	zainal ariefin	Wkwkw
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8unGVfppD6V	Arya Family	Dagelan...ðŸ˜‚
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8unji8hKybz	Mangkuk channel	Percuma kalian sekolah tinggi2 , tapi tetap menilai yg benar gak bisa , udah ada kcurngan , masih tetap di bela ðŸ‘†
UgwBIcw5nqifthO-Yw14AaABAg.8uV0ZZRx9zg8uo0bibDlrg	ichall yeach yeach	"@Mangkuk channel Betul sekali. Kubu Wiwi bnyak ngles. Wkwkwkwk..  klo pemerintah jujur bersih. Ga akan ada tuh demo dmn"" masyarakat teriak"" mahasiswa smpe turun jalan. Logika aja sih bpk"" nyonya"".. Yg buta Mata msih bisa melihat dengan mata hati. Tpi yg buta Hati gk bkal bisa melihat dengan mata terbuka.. innalilahi wa innalilhi roji'un.."
		
		
		
		
		
		
		
		
		
		
		
		
		
UgwanTnazrBCK1OI4954AaABAg.8uUy-NbvEo-8uXt28MR2_9	Data Ilmiah	lu yg nggak logis
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgyQ4h3nH3lcSsZNEqx4AaABAg.8uUpWcCvD1N8ubPfP0s4HM	PANJI RELIGION 1ST	Kabur? Wkwkwkw otak lu jadul si yeee , stock lama susah diupdate
UgyQ4h3nH3lcSsZNEqx4AaABAg.8uUpWcCvD1N8ubRF6ALJ0X	Akbar Wicaksono	Trs klo bkn kabur apalagi??
UgyQ4h3nH3lcSsZNEqx4AaABAg.8uUpWcCvD1N8ucEX-AVaGl	Tetty Siregar	Akbar wicaksoni  jelong2 mas ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚. Atau gak lupa jalan balik ke indoðŸ˜‚ðŸ˜‚ðŸ˜‚
UgyQ4h3nH3lcSsZNEqx4AaABAg.8uUpWcCvD1N8ucvHoM3KUD	rezaldy bayu	@PANJI RELIGION 1ST umroh kok 1 tahun , mirip Paket B buat yang tidak lulus sekolah
UgyQ4h3nH3lcSsZNEqx4AaABAg.8uUpWcCvD1N8ucw_YF8f-N	PANJI RELIGION 1ST	@rezaldy bayu ??? !!! ????
UgyQ4h3nH3lcSsZNEqx4AaABAg.8uUpWcCvD1N8udtJLcG5Bd	Black Squad	Kok kabur bro ...makanya banyak baca berita.....Pak Jokowi aja gak bisa melindungi HRZ ...kok nglawak bro.
UgyQ4h3nH3lcSsZNEqx4AaABAg.8uUpWcCvD1N8udtWzbDWQJ	Black Squad	@rezaldy bayu ...ini orang dungu nonggol Beliau bukan Umroh memang ada rumah di sana ...dan Beliau menghindari terjadi bentrok....Paham
UgyQ4h3nH3lcSsZNEqx4AaABAg.8uUpWcCvD1N8ueBR2QFmvD	yadi satpam	@Akbar Wicaksono jangan suka menjelekan org .... kaya yang udah bagus aja hidup lu
		
		
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8uVtc_zpxXz	Syahrul Mubasyirin	Ngeyel terus bro pokoke
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8uWQ9y1RPFM	Arena Bioskop	"Yakin ngatain kami orang gila...??

Segila2 nya orang gila, masih marah jikalau ditipu. Mungkin kau lebih gila dari orang gila kali yak...??

Otak kalau hanya buat menuh2in isi kepala doang, ya kayak gini nih.....

Dungu nya sudah stadium akhir.....

IQ 200 tapi sekolam......

Sok2 pake logika....

EEE PANTEK DEK KAU.....!!!"
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8uWRvrU5O2G	xBhiiee's	Gak paham karena otak lu berada di pantat
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8uWVhMcGzlZ	puja angel	cebong penjilat
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8uWn6qeC9qF	Anam Toby	iyalah kn gak sampai......baru sampai kalo di gabung sekolam 200
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8uWng-E3ffw	Faldi Alfan	Della cebi buta mata buta hati, sdah jelas kecurangan damana mana.
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8uWqU5W0t33	Macan Akar	Kau gausah panik lah sama people power ðŸ˜‚ Cebong panik smua ah
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8uY1IC1ojjh	Della Tamara	"Otak kau yg tak ad .. 
Uda tau dia gak bisa ngurus rumah tangganya sendri . Apa lagi mau ngurus negara . Mcm itu mau dijadikan pemimipin . Mikir donk !!!
Uda ad yg jelas pemimpin yg baik adil jujur .. Udah la .. Jokowi 2 priode"
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8uY1fhJsV42	Della Tamara	"@xBhiiee's otak kau la diPantat .
Kau dukung prabowo untuk ap ? Kerja prabowo ap yg dibanggkan . Mikir la ."
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8ub50NgoyeH	Sahara Sukamaju	Ngimpi iii Jokowi 2periode
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8ueAQaZLO_d	yadi satpam	@Della Tamara Gimana Mau Tau Kerja Prabowo, dia kan belum menjabat.... Jokowi kerja apa??? Ngutang...jual aset bangsa...otak lu dipantat
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8ueOYF_q537	Della Tamara	Pokek e prabowo gk becus .. Uda bnyak kesalahan di masa lalu .. Jadi tentara aj bisa dipecat ap lagi mau mimpin negara .. Tak bisa .. Tak bisa
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8uiGHPbfpNQ	AMA BURGETH CHENNEL	betul ya.........emang sulit dipahami.....
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8ukUVDn6Q4R	Tia Ti	apalagi debat sama cebong iq 200sekolem... dungu nya dungu
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8ukUh8L1X0k	Tia Ti	@Sahara Sukamaju ngimpi JKW digelandang masuk bui bareng2 sama cebong piaraannye
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8ukUuipVXzl	Tia Ti	@Della Tamara ternyata bener otak cebong minus 200.. wkwkwk.. bego banget soalnya, gak ngerti sejarah cuma denger2 doang ..
UgyJCkHHV0QYyxF7xBp4AaABAg.8uUobjZiT6a8ukYATquENk	Della Tamara	@Tia Ti karna gue tau sejarah mkanya tau prabowo  . Anak jaman sekarng gk tau apa apa tntang orde baru . Klw uda tau gk bakal milih prabowo siioolll
		
		
		
		
		
		
UgyAkTUc3m4l7TriqJB4AaABAg.8uUlQQ0DQ2P8uWR-GDXIFg	Arena Bioskop	"Mau kau apakan Habib Rizieq bos...??

kau ngomong macam jagoan aja kau.

Minta alamat kau lh,, biar ku selesai kan...."
UgyAkTUc3m4l7TriqJB4AaABAg.8uUlQQ0DQ2P8uWYfjK-Msj	Ali ganteng	Sini hadapin gue dulu bro sebelum ke habib rizieq
UgyAkTUc3m4l7TriqJB4AaABAg.8uUlQQ0DQ2P8uWjGB2d5Zs	Ann Collection	@Arena Bioskop mau gue kasih ke firza biar di belai wkwk
UgyAkTUc3m4l7TriqJB4AaABAg.8uUlQQ0DQ2P8ug-Hi6ioUb	Misael Rubin	Ali ganteng bs apa lu? wkwkwk mau adu apa? jotos lu kalah pendidikan lu kalah lu mau adu apa?
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgxdPCLiMOZ_Re_O8ZF4AaABAg.8uUUFk_9pnv8uWfyRcq1SU	Adi Jaya	Ngeri apanya ???? Ini kan cuma di Medsos Bro !!!  percayalah saa saya !!!!!!
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgxSg88CuJlGnacZ3nJ4AaABAg.8uUJaZuPfps8uUPS6kfPY7	Abdo Ahmad	kamu ini.mancing tentara asing ikut campur aja.konflik politik .selesaikan secara politik antar kubu.jng pernah melibatkan tni/polri.bisa tinggal nama nkri nantinya.di hajar militer dunia internasional.di bombardir kayak suriah.yugoslavia.sudan.irak.libya.dg tuduhan genosida.
		
		
		
		
		
		
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88uVWQqLDgIk	Andre mulyadi	yea, true
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88uVv2XzN4Gr	amono	kalo komen ny bahasa inggris sepi ya wkwk
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88uWAeCURHbO	Amy Utami	amono gak Ada yang offended karena pada dasarnya blm tau artinya ðŸ˜‚
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88uWVlGiLOt8	Syahrul Mubasyirin	Pliss pake subtitle Indonesia dong, aku pengen komen tapi gk ngerti, maklum wong jowo
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88uWzCLa6eZb	Kevin Milan	ni english subtitle nya video di atas..
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88uXL0w3ThOM	BroHends	"Bahaya 19
mereka di tanami sebuah mindset /kepercayaan suatu golongan.  aku pernah baca satu buku,. 

""melawan kebodohan tidak bisa dengan kekerasan, tapi dengan memutus garis Kebodohan itu (rebuild Pendidikan masive)"
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88uYp6CPoumW	Husna Tyas	"""Jangan pernah meremehkan kekuatan orang bodoh dalam jumlah/grup yang besar"""
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88uZdmKfCNbd	Andy Warhol	Wkwkwk.
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88u_JWzu8Iwp	Alfred Rocco	Nailed it!
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88u_al96hvTU	Dadan kurniawan	Ngeri euy haha
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88uaGSYUzOWd	Karunia Khaliq	Yes im going ora weruh boso ne..mbuh...
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88ueqOKZbplx	Haristanamin Amin	@BroHends  wx,k xk dliakq,kw
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88ueqTEUcKTq	Haristanamin Amin	@Andre mulyadi l e,,   ,, k â–ªâ™¢ i,
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88uetX8H9oFi	Yudcrazy	"@Syahrul Mubasyirin ora popo, nyong yo wong jowo. logate banyumasan. kui artine ""jangan remehkan kekuatan orang bodoh dalam kelompok yang besar"""
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88ufVOeXY1Ob	Prima Data	@Amy Utami orang bodo mana tau artinya
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88ufm_8gbgAh	Amy Utami	Syahrul Mubasyirin hahaha gak ono hubungane wong jowo ambek iso boso inggris. I'm a Javanese and I speak both Javanese and English fluently ðŸ˜‰
Ugy5VX4RdWlV80Uga5V4AaABAg.8uUI4pi9NF88ujOBLsecRU	Lelyana Lolok	ðŸ‘Œ agree
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgykMobn-H_s3r8uMFl4AaABAg.8uU-QVpCDvV8uUNFA7ox0V	Abdo Ahmad	sabar gan.rakyat prabowo pun udah gk sabar juga.tapi rakyat prabowo tunggu komando ulama.tanpa komando ulama kalo mati.mati katak.kalo dg komando ulama.mati syahid.sabar gan waktunya akan tiba.kamu jng cuma ngomong aja ya .kamu harus serius.disaat fatwa ulama keluar.di saat itulah kamu merasakannya.
		
		
		
		
		
		
UgxUQ7xWrudNYqeXumh4AaABAg.8uTzNJjsDEF8uXZkGQheqE	Roy Pratama	Jangan di Hipnotis, Di Mubahala saja mas, Diantara pendukungnya siapa yg banyak melakukan Kecurangan, kesalahan, kehilapan yg berulang ulang, memanfaatkan org2 org yg seharusnya netral untuk dirinya, menganggap bahwa Gaji ASN, Uang Desa Adalah uangnya yg seharusnya uang rakyat, yg memberi peluang org2 sipit matanya masuk di Indonesia sebagai tukang las dan tukang aduk semen, Dicabut Nyawa Mereka olek Allah, Walaupun dengan sebab yg tidak jelas, penyakit tiba2, Tabrakan, jatuh dari pesawat, terbakar api, strok, diterjng tzunami, Liquivaksi,.....aminn
UgxUQ7xWrudNYqeXumh4AaABAg.8uTzNJjsDEF8udt2Dx9PtR	Black Squad	Ini bagus usulannya...ðŸ˜„
UgxUQ7xWrudNYqeXumh4AaABAg.8uTzNJjsDEF8udt5A2MHj_	Black Squad	@Roy Pratama ...ini lebih mantap usulannya
		
		
		
		
		
		
		
		
UgxEvHgj1jxFP5IzpyR4AaABAg.8uTxgsNYPTq8uUOXQnAPSr	Abdo Ahmad	ini memang media tempat ngumpulnya kubu 01.kubu oposisi kan .memboikot media2 ini.rakyat prabowo banyak ngumpul di tv one dan medsos.soalnya tv one dan medsos yg netral.yg bisa dipercayai isi beritanya.yg gk berat sebelah.yg gk hoak.kalo tv2 lain.gk bisa dipercaya.jln2 kamu ke medsos2.pasti banyak rakyat prabowonya.kalo selain tv one dan medsos mereka gk mau liat.liat aja gk mau .apalagi komen.ya pasti gk ada rakyat prabowo disini.kan diboikot.
		
		
		
		
		
		
		
		
UgyMZqXaMQpOR4aKxoF4AaABAg.8uTwYL4_tBt8uVlc7NjEMg	alfineristian	@Mohammad Robih ga nyambung woy -_-
		
		
		
		
		
		
		
		
		
		
		
Ugyn8qIZ73tmdKItIvB4AaABAg.8uTvMEExFND8uZ29Emb64O	Jessica Jaury	Aneh dah dia.
Ugyn8qIZ73tmdKItIvB4AaABAg.8uTvMEExFND8ub05Nx7Ipc	Buyung Widodo	No CVV mau  mati aja cari jalan sulit
Ugyn8qIZ73tmdKItIvB4AaABAg.8uTvMEExFND8ufQr1pqrtJ	eko pebrianto	"Ketika egy ngedongeng.
Gua cmn pengen bilang baaccooootttt"
Ugyn8qIZ73tmdKItIvB4AaABAg.8uTvMEExFND8uhwrfXh-jx	Fakhri Royalers	No CVV sekarang ditangkep dia
Ugyn8qIZ73tmdKItIvB4AaABAg.8uTvMEExFND8ui4qOiw1Lg	Nury Attha	Loyo sujana nehh..ihhh geli
Ugyn8qIZ73tmdKItIvB4AaABAg.8uTvMEExFND8vQLVgfOo1o	Emilia Habsa	Mba nana smpe emosiðŸ˜‚
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgykFzilFpt0unoaPU14AaABAg.8uTrw8mO9p68uW01uT51WN	flavy utomo	Jokowi mah sabar, bukan bego. justru kalau Jokowi melawan secara asal2an, disitulah sebenarnya maafgoblok
		
		
		
		
		
UgzzeZyqUPFkEuH1I_Z4AaABAg.8uTrgz3jD2A8uUNbqalODu	Abdo Ahmad	tni/polri netral di konflik politik.gk boleh ikut campur mlanggar hukum pbb
		
		
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uUnEbjCEFo	Jeri Febrianto	NU hanya mengurusi iman
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uUokeXaNvO	sestriani ises	Bettul bro.,barisan yg tersakiti
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uVcfPJeX7x	Es Teh Manis	siap sekampung
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uWF2DpY7O5	Sophie Winata	gw dukung lu bro.. lawan yg mau mecah belah NKRI
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uWPGhDw0mD	Arena Bioskop	@Sophie Winata YAKIN MAU LAWAN UMAT ISLAM....??
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uWQUlxrii4	jatim rek	@Arena Bioskop yakin lah ngapain takut sama hti.
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uWS_PP2Qbz	Andi Wijaya	Betapa bangganya menang dgn hasil kecurangan...
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uWc8vGNTXw	Bayu Pradewa	@Andi Wijaya ya ampun bang ,sadarlah
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uWnKoGIqud	Faldi Alfan	Cebong itu buta mata buta hati. Sdah tahu kecurangan dimana mana masih aja dibela
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uWohaG4EKU	Salman Salman	Banyak omong
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uXDEeORlIc	Ahmad Daman	Lagian siapa yg butuh luh dateng... .
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uXDPnjuoS0	Ahmad Daman	Grombolan ma bnteng mh ga bkal dateng
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uXQxQiOX-C	Biyoel R,G	jatim rek yakin Islam hanya HTI ?
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uXd_m-uJlK	Data base	Lebih baik anda berkata bijak , tak perlu menebar kebencian.. ketika anda berbicara buruk, maka sungguh kedangkalan ilmu akan semakin nyata terlihat :)
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uXkBQ59OdN	ferry irawan	"@Arena Bioskop umat islam yg mana nihh.. Klo umat islam yg radical and mau memecah belah NKRI kita lawan.. 

Indonesia di ciptakan dr beragam , berbeda beda bro janganlah kalian pecah belah apa yg sudah di satukan oleh pahlawan.."
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uXlOJgN6yh	Adventus Manurung	"@Arena Bioskop SIAPA YANG INGIN MENYERANG, AKAN SAYA SERANG BALIK.KAMI TIDAK TAKUT ! 
INI PERTARUNGAN MUDAH, KARENA PEOPLE POWER ITU RAKYAT BODOH"
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uXx_svJF7b	Channel SAYA.	Anda mikir?
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uXyc6T8qj8	ZONA MERAH DAKWAH	@Adventus Manurung Gaya lu pir (kapir).
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uY2ed5Xx2H	Kemel Oeden	Siappppp
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uYL1Q2HJNk	Sholeh Almadurani	@Arena Bioskop islam yg manaaa...saya juga islam dan saya dukung keutuhan nkri..
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uYmLDRGO7n	Riski Darmawan	Kita harus ikut brangkat bro tapi bukan untuk dukung dia/mereka kita harus menjaga keutuhan NKRI bro kita lawan dia pertama yang ku habisi tu egi
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uYmRScIkJ-	Riski Darmawan	@Arena Bioskop islam yang mana saya jga umat islam...
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uYmX7vvf5X	Riski Darmawan	@Faldi Alfan kalo ada kecurangan laporkan saja bro ini negara hukum
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uYsu0EyyuV	Ega Pohan	sikat rezim kontoloyo
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uYwZa_tkQ_	Arena Bioskop	"@Riski Darmawan Kalau itu yg kau bilang, orang munafik zaman nabi pun, tetap dibilang orang islam bung......
Tapi apa..??
Allah melaknat orang2 Munafik......"
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uZFpuHexge	Sialan Dangkalan	@ZONA MERAH DAKWAH Hahahahahaaa....
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uZbtIlniDa	Arik Anzah	Pria budiman sayank nya kau tdk menunjukkan wajah aslimu..
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uZldewZAXm	rado udin	"yach klo lo ngk bkln ikut krn gue tau lo tuch siapa? nanti lo yg akan berhapan dgn orang"" PETA,lo dpt pasilitas dr penguasa wajar lo ngk mau lht people power krn lo takut pasilitas lo terancam"
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uZm08cSlHT	rudi bernadus	Omong rakyat hti, klu rakayat pki dan aseng rrc bnyak skrg punya siapa?
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uZmVmU-D98	rado udin	@Adventus Manurung bener nich tidak takut dgn people power dan akan balik menyerang people power? sy mau tunggu omonganmu,memangnya kamu balik penyerang people power pny pasukan berapa? jgn takabur kamu mau balik menyerang people power,people power itu yg akan datang bukan satu atau seratus orang,tapi ribuan bahkan jutaan orang yg akan datang,ok sy tunggu omonganmu dan coba perlihatkan dgn jelas wajahmu supaya kalau memang betul people power itu terjadi saya mau lihat wajahmu dgn jelas balik menyerang people power
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uZmmKkXyhM	rado udin	@Riski Darmawan memang bro ini negara hukum,anda tau sendiri kan hukum kita ini,mana ada laporan masalah kecurangan mau diterima kalau hukum kita masih dipegang penguasa
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uZmyNWNMGM	rado udin	@rudi bernadus yach punya jokowi lah,karena rezim ini yg memberikan kebebasan kepada pki dan aseng rrc
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uZnSXs4AGQ	rudi bernadus	@rado udin ,seenaknya omong hti dam benci umat Islam,aslinya mrka pki dibiarkan
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uZnshyv5RQ	rado udin	@rudi bernadus memang betul,mereka itu suka banget dikibulin presiden makanya hatinya juga sudah pada gelap
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8u_E1F2U-Ra	Adventus Manurung	@rado udin hahah kami bersama tni dan polri
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8u_T9Arg6vJ	yadi satpam	@Bayu Pradewa lu yang perlu sadar
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8u_vWIChFSn	Bob Legens	Kalian yang megah belah NKRI. Lihat keada pemilu ini. Bangsat
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uaJ9HjSlZV	ROMADON Harahapp	Yakin mau lawan umat islam lo yah
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uaN3uJNrEp	alim maulana	Siap bro, kita perang tunggu tanggal mainnya, indonesia bakal kek syria
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uaSA6iMeEW	ROMADON Harahapp	Mulutmu harimaumu berarti kamu mau melawan umat islam ya...
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uaXPgrqZ2n	Witardi Witardi	jokowi harus du tumbangkn rakyat
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uaXVVv07jg	yuyun ayun	PRIA BUDIMAN nanti jangan lupa kl orang udh people power kamu turun juga tuh kejalan trs larang mereka InsyaAllah tinggal nama mu aja yang pulang okehðŸ‘ðŸ»
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uaXbSJUY4_	yuyun ayun	Witardi Witardi jokowi harus turun rakyat gak mau tauðŸ‘ðŸ»
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8ubAKUMEAXw	indra indra	yakin mau lawan ntr sembunyi d gorong2
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8ubiYtZGW60	Najmuddin Uddin	@Arena Bioskop yakin mereka orang islam?
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8ubuwU73GdA	Endan Suhendi	Boleh juga tuh comennya...
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8ubvesF9sQH	Endan Suhendi	WARNING...jangan pilih bulu yg salah harus di tindak..jangan berat sebelah atau pura2 ...penegak hukum/pemerintahan negara..ingat yg gajih kalian RAKYAT
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8uc8x5iF8-W	fiqri choirudin	man budiman, bisa apa sih lo mau lawan, mending suruh ke papua aja lo klo mau bela nkri.
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8ucTY_STb1t	Misael Rubin	Arena Bioskop kalo dia yang mau mecah belah nkri, lawan lah. nkri bukan islam doang isinya. banyak bukan berarti benar
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8ucUeMJgEng	KEMBANG HARAPAN	@Arena Bioskop umat Islam yg mana yg anda maksud jangan bawa 2 islam
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8ucaqrxoXTS	Gina Fadlia	@Faldi Alfan kalo ada kecuramgan lapor anjaayyy 100M nungguin bukti2 kecurangan tuhhh
UgweT0RiezzW3gFJSG54AaABAg.8uTr_QpZaob8ucoHAeTq7A	Randi DCsyt	@ferry irawan Islam mana yang di maksud bro??
